unicode_id,allograph_sign,allograph_form,allograph_ucun,allograph_type,graphic_variant_id,compound_form,component_position,allographCompound_cun,allographCompound_useq,signList_analogue
U+122E1,|SILA₃.ŠU.GABA|,|SILA₃.GABA.A|,𒋡,Type_2,compound,|SILA₃.GABA.A|,1,𒋡𒃮𒀀,U+122E1; U+120EE; U+12000,
U+120EE,|SILA₃.ŠU.GABA|,|SILA₃.GABA.A|,𒃮,Type_2,compound,|SILA₃.GABA.A|,2,𒋡𒃮𒀀,U+122E1; U+120EE; U+12000,
U+12000,|SILA₃.ŠU.GABA|,|SILA₃.GABA.A|,𒀀,Type_2,compound,|SILA₃.GABA.A|,3,𒋡𒃮𒀀,U+122E1; U+120EE; U+12000,
U+122E1,|SILA₃.ŠU.GABA|,|SILA₃.ŠU|,𒋡,Type_2,compound,|SILA₃.ŠU|,1,𒋡𒋗,U+122E1; U+122D7,
U+122D7,|SILA₃.ŠU.GABA|,|SILA₃.ŠU|,𒋗,Type_2,compound,|SILA₃.ŠU|,2,𒋡𒋗,U+122E1; U+122D7,
,|SILA₃.ŠU.GABA|,|SILA₃.ŠU.GABA|,𒋡𒋗𒃮,Type_3,SILASUGA_v1,,,,,
U+122E1,|SILA₃.ŠU.GABA|,|SILA₃.ŠU.GABA.A|,𒋡,Type_2,compound,|SILA₃.ŠU.GABA.A|,1,𒋡𒋗𒃮𒀀,U+122E1; U+122D7; U+120EE; U+12000,
U+122D7,|SILA₃.ŠU.GABA|,|SILA₃.ŠU.GABA.A|,𒋗,Type_2,compound,|SILA₃.ŠU.GABA.A|,2,𒋡𒋗𒃮𒀀,U+122E1; U+122D7; U+120EE; U+12000,
U+120EE,|SILA₃.ŠU.GABA|,|SILA₃.ŠU.GABA.A|,𒃮,Type_2,compound,|SILA₃.ŠU.GABA.A|,3,𒋡𒋗𒃮𒀀,U+122E1; U+122D7; U+120EE; U+12000,
U+12000,|SILA₃.ŠU.GABA|,|SILA₃.ŠU.GABA.A|,𒀀,Type_2,compound,|SILA₃.ŠU.GABA.A|,4,𒋡𒋗𒃮𒀀,U+122E1; U+122D7; U+120EE; U+12000,
U+122D7,|SILA₃.ŠU.GABA|,|ŠU.GABA.A|,𒋗,Type_2,compound,|ŠU.GABA.A|,1,𒋗𒃮𒀀,U+122D7; U+120EE; U+12000,
U+120EE,|SILA₃.ŠU.GABA|,|ŠU.GABA.A|,𒃮,Type_2,compound,|ŠU.GABA.A|,2,𒋗𒃮𒀀,U+122D7; U+120EE; U+12000,
U+12000,|SILA₃.ŠU.GABA|,|ŠU.GABA.A|,𒀀,Type_2,compound,|ŠU.GABA.A|,3,𒋗𒃮𒀀,U+122D7; U+120EE; U+12000,
U+122D7,|SILA₃.ŠU.GABA|,|ŠU.SILA₃.GABA|,𒋗,Type_2,compound,|ŠU.SILA₃.GABA|,1,𒋗𒋡𒃮,U+122D7; U+122E1; U+120EE,
U+122E1,|SILA₃.ŠU.GABA|,|ŠU.SILA₃.GABA|,𒋡,Type_2,compound,|ŠU.SILA₃.GABA|,2,𒋗𒋡𒃮,U+122D7; U+122E1; U+120EE,
U+120EE,|SILA₃.ŠU.GABA|,|ŠU.SILA₃.GABA|,𒃮,Type_2,compound,|ŠU.SILA₃.GABA|,3,𒋗𒋡𒃮,U+122D7; U+122E1; U+120EE,
U+122D7,|SILA₃.ŠU.GABA|,|ŠU.SILA₃.GABA.A|,𒋗,Type_2,compound,|ŠU.SILA₃.GABA.A|,1,𒋗𒋡𒃮𒀀,U+122D7; U+122E1; U+120EE; U+12000,
U+122E1,|SILA₃.ŠU.GABA|,|ŠU.SILA₃.GABA.A|,𒋡,Type_2,compound,|ŠU.SILA₃.GABA.A|,2,𒋗𒋡𒃮𒀀,U+122D7; U+122E1; U+120EE; U+12000,
U+120EE,|SILA₃.ŠU.GABA|,|ŠU.SILA₃.GABA.A|,𒃮,Type_2,compound,|ŠU.SILA₃.GABA.A|,3,𒋗𒋡𒃮𒀀,U+122D7; U+122E1; U+120EE; U+12000,
U+12000,|SILA₃.ŠU.GABA|,|ŠU.SILA₃.GABA.A|,𒀀,Type_2,compound,|ŠU.SILA₃.GABA.A|,4,𒋗𒋡𒃮𒀀,U+122D7; U+122E1; U+120EE; U+12000,
U+122FA,|SILA₃.ŠU.GABA|,|TAK₄.SILA₃.GABA|,𒋺,Type_2,compound,|TAK₄.SILA₃.GABA|,1,𒋺𒋡𒃮,U+122FA; U+122E1; U+120EE,
U+122E1,|SILA₃.ŠU.GABA|,|TAK₄.SILA₃.GABA|,𒋡,Type_2,compound,|TAK₄.SILA₃.GABA|,2,𒋺𒋡𒃮,U+122FA; U+122E1; U+120EE,
U+120EE,|SILA₃.ŠU.GABA|,|TAK₄.SILA₃.GABA|,𒃮,Type_2,compound,|TAK₄.SILA₃.GABA|,3,𒋺𒋡𒃮,U+122FA; U+122E1; U+120EE,
U+12000,|SU.A|,|A.ZU|,𒀀,Type_2,compound,|A.ZU|,1,𒀀𒍪,U+12000; U+1236A,
U+1236A,|SU.A|,|A.ZU|,𒍪,Type_2,compound,|A.ZU|,2,𒀀𒍪,U+12000; U+1236A,
U+122E2,|SU.KUR.RU|,|SU.LAM.KUR.RU|,𒋢,Type_2,compound,|SU.LAM.KUR.RU|,1,𒋢𒇴𒆳𒊒,U+122E2; U+121F4; U+121B3; U+12292,LAK294 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; BAU122 [Early Dynastic (~2900–2340 BCE) | Lagash]
U+121F4,|SU.KUR.RU|,|SU.LAM.KUR.RU|,𒇴,Type_2,compound,|SU.LAM.KUR.RU|,2,𒋢𒇴𒆳𒊒,U+122E2; U+121F4; U+121B3; U+12292,LAK294 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; BAU122 [Early Dynastic (~2900–2340 BCE) | Lagash]
U+121B3,|SU.KUR.RU|,|SU.LAM.KUR.RU|,𒆳,Type_2,compound,|SU.LAM.KUR.RU|,3,𒋢𒇴𒆳𒊒,U+122E2; U+121F4; U+121B3; U+12292,LAK294 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; BAU122 [Early Dynastic (~2900–2340 BCE) | Lagash]
U+12292,|SU.KUR.RU|,|SU.LAM.KUR.RU|,𒊒,Type_2,compound,|SU.LAM.KUR.RU|,4,𒋢𒇴𒆳𒊒,U+122E2; U+121F4; U+121B3; U+12292,LAK294 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; BAU122 [Early Dynastic (~2900–2340 BCE) | Lagash]
U+122E3,|SU&SU|,SU,𒋣,Type_3,SUSU_v1,,,,,LAK293 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY006 [Standard Babylonian (any period) | Akkadian syllabary]; GCSL137 [Gudea period (~2100 BCE) | Lagash / Girsu]; PTACE120 [Early Dynastic (~2900–2340 BCE) | Ebla]
U+122E4,SUD,BU,𒋤,Type_3,SUD_v1,,,,,LAK232 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY213 [Standard Babylonian (any period) | Akkadian syllabary]; BAU148 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES131 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL115 [Gudea period (~2100 BCE) | Lagash / Girsu]; PTACE123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP335 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; LAK235^a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY215 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL266 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU149 [Early Dynastic (~2900–2340 BCE) | Lagash]; BAU151 [Early Dynastic (~2900–2340 BCE) | Lagash]; GCSL116 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL341 [Hittite period (~1650–1180 BCE) | Hittite]; KWU386 [Ur III (~2112–2004 BCE) | Administrative]; MZL584 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP336 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA373 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA187 [Standard Babylonian (any period) | Akkadian syllabary]
U+122E4,SUD,BU@g,𒋤,Type_3,SUD_v1,,,,,LAK233 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES132 [Early Dynastic (~2900–2340 BCE) | Ebla]; PTACE124 [Early Dynastic (~2900–2340 BCE) | Ebla]; LAK235^a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY215 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL266 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU149 [Early Dynastic (~2900–2340 BCE) | Lagash]; BAU151 [Early Dynastic (~2900–2340 BCE) | Lagash]; GCSL116 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL341 [Hittite period (~1650–1180 BCE) | Hittite]; KWU386 [Ur III (~2112–2004 BCE) | Administrative]; MZL584 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP336 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA373 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA187 [Standard Babylonian (any period) | Akkadian syllabary]
U+122E4,SUD,LAK233@g,𒋤,Type_3,SUD_v1,,,,,LAK235^a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY215 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL266 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU149 [Early Dynastic (~2900–2340 BCE) | Lagash]; BAU151 [Early Dynastic (~2900–2340 BCE) | Lagash]; GCSL116 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL341 [Hittite period (~1650–1180 BCE) | Hittite]; KWU386 [Ur III (~2112–2004 BCE) | Administrative]; MZL584 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP336 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA373 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA187 [Standard Babylonian (any period) | Akkadian syllabary]
U+122E7,SUM,|SUM×DIŠ|,𒋧,Type_3,SUM_v1,,,,,LAK198 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK197 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY115 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL388 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU125 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES117 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL101 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL350 [Hittite period (~1650–1180 BCE) | Hittite]; KWU591 [Ur III (~2112–2004 BCE) | Administrative]; MZL292 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE327 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP450 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA164 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA100 [Standard Babylonian (any period) | Akkadian syllabary]
U+1235A,SUR₉,|UZ₃.IGI@g|,𒍚,Type_2,compound,|UZ₃.IGI@g|,1,𒍚𒅊,U+1235A; U+1214A,ABZL055 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL205 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA122d [Standard Babylonian (any period) | Akkado-Babylonian]
U+1214A,SUR₉,|UZ₃.IGI@g|,𒅊,Type_2,compound,|UZ₃.IGI@g|,2,𒍚𒅊,U+1235A; U+1214A,ABZL055 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL205 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA122d [Standard Babylonian (any period) | Akkado-Babylonian]
U+1235A,SUR₉,|UZ₃.IGI@g.IGI@g|,𒍚,Type_2,compound,|UZ₃.IGI@g.IGI@g|,1,𒍚𒅊𒅊,U+1235A; U+1214A; U+1214A,ABZL055 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL205 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA122d [Standard Babylonian (any period) | Akkado-Babylonian]
U+1214A,SUR₉,|UZ₃.IGI@g.IGI@g|,𒅊,Type_2,compound,|UZ₃.IGI@g.IGI@g|,2,𒍚𒅊𒅊,U+1235A; U+1214A; U+1214A,ABZL055 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL205 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA122d [Standard Babylonian (any period) | Akkado-Babylonian]
U+1214A,SUR₉,|UZ₃.IGI@g.IGI@g|,𒅊,Type_2,compound,|UZ₃.IGI@g.IGI@g|,3,𒍚𒅊𒅊,U+1235A; U+1214A; U+1214A,ABZL055 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL205 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA122d [Standard Babylonian (any period) | Akkado-Babylonian]
U+12100,|ŠA₃.GI|,|GI.ŠA₃.GI|,𒄀,Type_2,compound,|GI.ŠA₃.GI|,1,𒄀𒊮𒄀,U+12100; U+122AE; U+12100,
U+122AE,|ŠA₃.GI|,|GI.ŠA₃.GI|,𒊮,Type_2,compound,|GI.ŠA₃.GI|,2,𒄀𒊮𒄀,U+12100; U+122AE; U+12100,
U+12100,|ŠA₃.GI|,|GI.ŠA₃.GI|,𒄀,Type_2,compound,|GI.ŠA₃.GI|,3,𒄀𒊮𒄀,U+12100; U+122AE; U+12100,
U+122AF,|ŠA₃×A|,|ŠA₃.A|,𒊯,Type_3,SAA_v1,,,,,ABZL436 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL608 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA390 [Standard Babylonian (any period) | Akkado-Babylonian]
U+122B6,|ŠA₃×A|,|ŠA₃×(U.A)|,𒊶,Type_1,SAA_v2,,,,,ABZL436 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL608 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA390 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12248,|ŠA₃×NE|,|NE.NE|,𒉈,Type_2,compound,|NE.NE|,1,𒉈𒉈,U+12248; U+12248,ABZL434 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL602 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA385 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12248,|ŠA₃×NE|,|NE.NE|,𒉈,Type_2,compound,|NE.NE|,2,𒉈𒉈,U+12248; U+12248,ABZL434 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL602 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA385 [Standard Babylonian (any period) | Akkado-Babylonian]
U+122AE,|ŠA₃×TUR|,|ŠA₃.TUR|,𒊮,Type_2,compound,|ŠA₃.TUR|,1,𒊮𒌉,U+122AE; U+12309,ABZL435 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL601 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA384a [Standard Babylonian (any period) | Akkado-Babylonian]
U+12309,|ŠA₃×TUR|,|ŠA₃.TUR|,𒌉,Type_2,compound,|ŠA₃.TUR|,2,𒊮𒌉,U+122AE; U+12309,ABZL435 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL601 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA384a [Standard Babylonian (any period) | Akkado-Babylonian]
U+122E0,ŠA₆,|SIK₂.E|,𒋠,Type_2,compound,|SIK₂.E|,1,𒋠𒂊,U+122E0; U+1208A,LAK177a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK196 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY208 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL228 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU124 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES116 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL069 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL070 [Hittite period (~1650–1180 BCE) | Hittite]; KWU925 [Ur III (~2112–2004 BCE) | Administrative]; MZL571 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE212 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP345 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA356 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1208A,ŠA₆,|SIK₂.E|,𒂊,Type_2,compound,|SIK₂.E|,2,𒋠𒂊,U+122E0; U+1208A,LAK177a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK196 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY208 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL228 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU124 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES116 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL069 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL070 [Hittite period (~1650–1180 BCE) | Hittite]; KWU925 [Ur III (~2112–2004 BCE) | Administrative]; MZL571 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE212 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP345 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA356 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12309,|ŠA₆.TUR|,|TUR.ŠA₆|,𒌉,Type_2,compound,|TUR.ŠA₆|,1,𒌉𒊷,U+12309; U+122B7,
U+122B7,|ŠA₆.TUR|,|TUR.ŠA₆|,𒊷,Type_2,compound,|TUR.ŠA₆|,2,𒌉𒊷,U+12309; U+122B7,
U+1245B,ŠANABI,ŠANABI@t,𒑛,Type_3,SANABI_v1,,,,,ABZL441 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL832 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA572 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1245B,ŠANABI,ŠANABI@v,𒑛,Type_3,SANABI_v1,,,,,ABZL441 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL832 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA572 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12579 [unverified],ŠAR₂,ŠAR₂@c,𒕹,Type_1,SAR_v1,,,,,LAK825^a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK844^a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; RSP030 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; LAK809 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK825^b [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK844^b [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY230 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL277 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES397 [Early Dynastic (~2900–2340 BCE) | Ebla]; HZL335 [Hittite period (~1650–1180 BCE) | Hittite]; MZL632 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA396 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA202 [Standard Babylonian (any period) | Akkadian syllabary]
U+120A0,|ŠE.BU.NUN.EŠ₂|,|EŠ₂.NUN.BU|,𒂠,Type_2,compound,|EŠ₂.NUN.BU|,1,𒂠𒉣𒁍,U+120A0; U+12263; U+1204D,
U+12263,|ŠE.BU.NUN.EŠ₂|,|EŠ₂.NUN.BU|,𒉣,Type_2,compound,|EŠ₂.NUN.BU|,2,𒂠𒉣𒁍,U+120A0; U+12263; U+1204D,
U+1204D,|ŠE.BU.NUN.EŠ₂|,|EŠ₂.NUN.BU|,𒁍,Type_2,compound,|EŠ₂.NUN.BU|,3,𒂠𒉣𒁍,U+120A0; U+12263; U+1204D,
U+120A0,|ŠE.BU.NUN.EŠ₂|,|EŠ₂.NUN.BU.ŠE|,𒂠,Type_2,compound,|EŠ₂.NUN.BU.ŠE|,1,𒂠𒉣𒁍𒊺,U+120A0; U+12263; U+1204D; U+122BA,
U+12263,|ŠE.BU.NUN.EŠ₂|,|EŠ₂.NUN.BU.ŠE|,𒉣,Type_2,compound,|EŠ₂.NUN.BU.ŠE|,2,𒂠𒉣𒁍𒊺,U+120A0; U+12263; U+1204D; U+122BA,
U+1204D,|ŠE.BU.NUN.EŠ₂|,|EŠ₂.NUN.BU.ŠE|,𒁍,Type_2,compound,|EŠ₂.NUN.BU.ŠE|,3,𒂠𒉣𒁍𒊺,U+120A0; U+12263; U+1204D; U+122BA,
U+122BA,|ŠE.BU.NUN.EŠ₂|,|EŠ₂.NUN.BU.ŠE|,𒊺,Type_2,compound,|EŠ₂.NUN.BU.ŠE|,4,𒂠𒉣𒁍𒊺,U+120A0; U+12263; U+1204D; U+122BA,
U+12263,|ŠE.BU.NUN.EŠ₂|,|NUN.EŠ₂.AB.BU|,𒉣,Type_2,compound,|NUN.EŠ₂.AB.BU|,1,𒉣𒂠𒀊𒁍,U+12263; U+120A0; U+1200A; U+1204D,
U+120A0,|ŠE.BU.NUN.EŠ₂|,|NUN.EŠ₂.AB.BU|,𒂠,Type_2,compound,|NUN.EŠ₂.AB.BU|,2,𒉣𒂠𒀊𒁍,U+12263; U+120A0; U+1200A; U+1204D,
U+1200A,|ŠE.BU.NUN.EŠ₂|,|NUN.EŠ₂.AB.BU|,𒀊,Type_2,compound,|NUN.EŠ₂.AB.BU|,3,𒉣𒂠𒀊𒁍,U+12263; U+120A0; U+1200A; U+1204D,
U+1204D,|ŠE.BU.NUN.EŠ₂|,|NUN.EŠ₂.AB.BU|,𒁍,Type_2,compound,|NUN.EŠ₂.AB.BU|,4,𒉣𒂠𒀊𒁍,U+12263; U+120A0; U+1200A; U+1204D,
U+12263,|ŠE.BU.NUN.EŠ₂|,|NUN.EŠ₂.ŠE.BU|,𒉣,Type_2,compound,|NUN.EŠ₂.ŠE.BU|,1,𒉣𒂠𒊺𒁍,U+12263; U+120A0; U+122BA; U+1204D,
U+120A0,|ŠE.BU.NUN.EŠ₂|,|NUN.EŠ₂.ŠE.BU|,𒂠,Type_2,compound,|NUN.EŠ₂.ŠE.BU|,2,𒉣𒂠𒊺𒁍,U+12263; U+120A0; U+122BA; U+1204D,
U+122BA,|ŠE.BU.NUN.EŠ₂|,|NUN.EŠ₂.ŠE.BU|,𒊺,Type_2,compound,|NUN.EŠ₂.ŠE.BU|,3,𒉣𒂠𒊺𒁍,U+12263; U+120A0; U+122BA; U+1204D,
U+1204D,|ŠE.BU.NUN.EŠ₂|,|NUN.EŠ₂.ŠE.BU|,𒁍,Type_2,compound,|NUN.EŠ₂.ŠE.BU|,4,𒉣𒂠𒊺𒁍,U+12263; U+120A0; U+122BA; U+1204D,
U+122E4,|ŠE.BU.NUN.EŠ₂|,|SUD.ŠE.NUN.EŠ₂|,𒋤,Type_2,compound,|SUD.ŠE.NUN.EŠ₂|,1,𒋤𒊺𒉣𒂠,U+122E4; U+122BA; U+12263; U+120A0,
U+122BA,|ŠE.BU.NUN.EŠ₂|,|SUD.ŠE.NUN.EŠ₂|,𒊺,Type_2,compound,|SUD.ŠE.NUN.EŠ₂|,2,𒋤𒊺𒉣𒂠,U+122E4; U+122BA; U+12263; U+120A0,
U+12263,|ŠE.BU.NUN.EŠ₂|,|SUD.ŠE.NUN.EŠ₂|,𒉣,Type_2,compound,|SUD.ŠE.NUN.EŠ₂|,3,𒋤𒊺𒉣𒂠,U+122E4; U+122BA; U+12263; U+120A0,
U+120A0,|ŠE.BU.NUN.EŠ₂|,|SUD.ŠE.NUN.EŠ₂|,𒂠,Type_2,compound,|SUD.ŠE.NUN.EŠ₂|,4,𒋤𒊺𒉣𒂠,U+122E4; U+122BA; U+12263; U+120A0,
U+122BA,|ŠE.BU.NUN.EŠ₂|,|ŠE.EŠ₂.BU|,𒊺,Type_2,compound,|ŠE.EŠ₂.BU|,1,𒊺𒂠𒁍,U+122BA; U+120A0; U+1204D,
U+120A0,|ŠE.BU.NUN.EŠ₂|,|ŠE.EŠ₂.BU|,𒂠,Type_2,compound,|ŠE.EŠ₂.BU|,2,𒊺𒂠𒁍,U+122BA; U+120A0; U+1204D,
U+1204D,|ŠE.BU.NUN.EŠ₂|,|ŠE.EŠ₂.BU|,𒁍,Type_2,compound,|ŠE.EŠ₂.BU|,3,𒊺𒂠𒁍,U+122BA; U+120A0; U+1204D,
U+122BA,|ŠE.NAGA|,|ŠE.NAGA×A|,𒊺,Type_2,compound,|ŠE.NAGA×A|,1,𒊺X,U+122BA; X,ABZL383 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL106 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU642 [Ur III (~2112–2004 BCE) | Administrative]
X,|ŠE.NAGA|,|ŠE.NAGA×A|,,Type_2,compound,|ŠE.NAGA×A|,2,𒊺X,U+122BA; X,ABZL383 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL106 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU642 [Ur III (~2112–2004 BCE) | Administrative]
U+12534,|ŠE.NAM₂|,|ŠE@v+NAM₂|,𒔴,Type_1,SENAM_v1,,,,,
U+12303,|(ŠE.NUN&NUN)&(ŠE.NUN&NUN)|,|(ŠE.NUN&NUN)&(ŠE.NUN&NUN).U₂|,𒌃,Type_3,SENUNNUN_v1,,,,,SLLHA375_45 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12303,|(ŠE.NUN&NUN)&(ŠE.NUN&NUN)|,|(ŠE.NUN)&(ŠE.NUN)|,𒌃,Type_3,SENUNNUN_v1,,,,,SLLHA375_45 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12303,|(ŠE.NUN&NUN)&(ŠE.NUN&NUN)|,|((ŠE.NUN)&(ŠE.NUN))×U₂|,𒌃,Type_3,SENUNNUN_v1,,,,,SLLHA375_45 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12311,|(ŠE.NUN&NUN)&(ŠE.NUN&NUN)|,|U₂.(ŠE.NUN&NUN)&(ŠE.NUN&NUN)|,𒌑,Type_2,compound,|U₂.(ŠE.NUN&NUN)&(ŠE.NUN&NUN)|,1,𒌑𒌃,U+12311; U+12303,SLLHA375_45 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12303,|(ŠE.NUN&NUN)&(ŠE.NUN&NUN)|,|U₂.(ŠE.NUN&NUN)&(ŠE.NUN&NUN)|,𒌃,Type_2,compound,|U₂.(ŠE.NUN&NUN)&(ŠE.NUN&NUN)|,2,𒌑𒌃,U+12311; U+12303,SLLHA375_45 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12311,|(ŠE.NUN&NUN)&(ŠE.NUN&NUN)|,|U₂.(ŠE.NUN&NUN)%(ŠE.NUN&NUN)|,𒌑,Type_2,compound,|U₂.(ŠE.NUN&NUN)%(ŠE.NUN&NUN)|,1,𒌑X,U+12311; X,SLLHA375_45 [Standard Babylonian (any period) | Akkado-Babylonian]
X,|(ŠE.NUN&NUN)&(ŠE.NUN&NUN)|,|U₂.(ŠE.NUN&NUN)%(ŠE.NUN&NUN)|,,Type_2,compound,|U₂.(ŠE.NUN&NUN)%(ŠE.NUN&NUN)|,2,𒌑X,U+12311; X,SLLHA375_45 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12303,|(ŠE.NUN&NUN)&(ŠE.NUN&NUN).GAD&GAD.GAR&GAR|,|(ŠE.NUN&NUN)&(ŠE.NUN&NUN).GAD&GAD|,𒌃,Type_2,compound,|(ŠE.NUN&NUN)&(ŠE.NUN&NUN).GAD&GAD|,1,𒌃X,U+12303; X,MZL588 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA375_46 [Standard Babylonian (any period) | Akkado-Babylonian]
